CustomerID,Recency,Frequency,Monetary
13593.0,108,4,1572.1600000000005
13594.0,52,1,252.56999999999996
13596.0,5,2,580.4599999999998
13598.0,47,1,121.78999999999999
13599.0,1,20,3326.2699999999977
13600.0,312,1,104.17000000000002
13601.0,45,2,653.0000000000001
13602.0,64,1,398.6499999999999
13603.0,26,1,113.83999999999999
13606.0,29,2,148.42999999999998
13607.0,40,1,611.3599999999998
13610.0,12,7,987.1300000000001
13611.0,89,3,871.1999999999998
13614.0,24,4,1149.5099999999995
13615.0,318,1,333.4500000000001
13617.0,40,3,441.7899999999999
13618.0,173,1,113.02
13621.0,116,1,184.89000000000001
13623.0,30,5,340.96
13626.0,252,1,236.35
13627.0,59,5,1020.5100000000002
13629.0,142,1,213.81
13630.0,5,7,695.34
13631.0,99,6,492.5
13632.0,24,5,1949.0200000000002
13634.0,33,5,1268.4600000000007
13635.0,67,1,968.1700000000001
13636.0,36,5,654.47
13637.0,52,3,758.8999999999999
13638.0,15,1,77.28
13639.0,74,1,485.78
13642.0,215,1,233.98
13643.0,31,3,457.9400000000001
13644.0,16,4,1739.3300000000002
13645.0,120,1,30.599999999999998
13647.0,9,4,1072.3999999999996
13649.0,256,2,283.4500000000001
13650.0,16,6,1443.8099999999997
13651.0,39,1,79.2
13652.0,45,3,1046.84
13654.0,43,6,2045.7300000000005
13655.0,114,2,631.9
13656.0,164,2,305.87000000000006
13657.0,10,2,320.99999999999994
13658.0,9,5,2003.1499999999994
13659.0,205,2,1071.27
13662.0,85,3,609.2600000000002
13663.0,179,1,189.47
13666.0,60,2,47.25000000000001
13667.0,149,1,252.19999999999996
13668.0,2,21,4197.370000000001
13669.0,149,1,35.400000000000006
13670.0,75,1,296.4200000000001
13672.0,301,2,145.82999999999998
13673.0,18,2,297.79
13675.0,151,2,369.22
13678.0,151,1,63.2
13680.0,1,4,1551.329999999998
13681.0,17,4,735.9700000000001
13682.0,187,1,34.0
13684.0,285,1,65.13000000000001
13685.0,3,4,20.919999999999995
13686.0,182,1,72.0
13689.0,63,1,15.0
13690.0,59,1,84.30000000000001
13692.0,24,2,153.96
13694.0,3,15,1479.5600000000002
13695.0,31,13,1225.69
13697.0,38,1,114.4
13699.0,155,1,308.58
13700.0,26,10,1316.3900000000003
13704.0,5,9,1549.14
13705.0,7,3,431.58000000000004
13706.0,302,1,290.89
13707.0,267,2,606.2000000000002
13708.0,271,1,218.88000000000002
13709.0,3,12,4436.890000000001
13710.0,31,1,69.6
13711.0,218,2,192.20000000000002
13712.0,246,1,88.2
13715.0,281,5,1063.9499999999998
13716.0,269,1,117.88
13717.0,32,6,829.5999999999999
13718.0,246,2,146.70000000000002
13719.0,15,5,861.2300000000001
13720.0,116,4,655.7999999999998
13721.0,36,1,336.78000000000003
13722.0,131,3,1763.3600000000001
13723.0,217,1,150.10000000000002
13725.0,49,7,1240.0600000000006
13726.0,38,2,293.52000000000004
13727.0,28,2,323.40000000000003
13728.0,36,6,839.6199999999998
13730.0,135,2,472.3900000000001
13731.0,219,2,490.5899999999999
13732.0,28,1,308.5
13735.0,24,4,1967.4799999999987
13736.0,5,2,571.8999999999996
13737.0,200,1,177.84999999999997
13739.0,18,1,125.10000000000001
13740.0,240,1,227.14999999999998
13741.0,71,3,439.23
13742.0,16,12,2030.1800000000017
13743.0,2,6,139.2
13744.0,95,2,511.1400000000001
13745.0,162,1,112.96000000000001
13748.0,95,4,267.32000000000005
13750.0,53,3,306.62000000000006
13751.0,288,1,120.75000000000001
13752.0,124,5,623.1399999999999
13753.0,287,1,612.86
13754.0,151,2,116.4
13755.0,3,9,1659.9900000000011
13756.0,2,13,2395.3999999999987
13758.0,11,7,1889.8099999999997
13759.0,33,2,416.48999999999995
13760.0,54,2,276.71
13761.0,50,2,978.4899999999998
13762.0,218,1,13.2
13764.0,70,3,1351.52
13767.0,2,34,6423.939999999993
13769.0,2,10,2080.5499999999997
13771.0,64,4,1790.5
13772.0,33,3,1050.33
13774.0,81,1,303.65
13777.0,8,18,1651.0600000000004
13778.0,103,1,148.7
13780.0,7,2,236.80999999999997
13781.0,250,1,92.39000000000001
13782.0,12,6,763.4199999999992
13784.0,218,2,53.10000000000001
13786.0,367,1,68.4
13787.0,75,2,247.35000000000002
13790.0,4,1,225.31999999999994
13792.0,66,2,183.04999999999995
13798.0,7,24,2138.11
13799.0,116,2,598.6600000000002
13800.0,309,1,399.3199999999999
13801.0,66,1,242.59999999999994
13802.0,254,2,599.08
13803.0,255,1,277.07000000000005
13804.0,30,7,1934.6499999999999
13806.0,63,1,218.13
13807.0,367,1,112.6
13808.0,5,5,1176.5600000000002
13809.0,305,1,84.15
13810.0,28,2,625.06
13811.0,183,2,519.75
13812.0,42,3,440.8799999999999
13813.0,39,4,995.06
13814.0,92,2,555.42
13815.0,23,3,2727.259999999999
13816.0,23,2,436.3199999999999
13817.0,29,2,313.37999999999994
13819.0,301,3,571.9499999999999
13821.0,144,2,321.89000000000004
13822.0,5,2,429.39000000000004
13823.0,18,2,621.1999999999999
13824.0,32,4,1053.3
13826.0,176,1,75.9
13827.0,57,3,261.79999999999984
13828.0,22,1,168.45000000000002
13831.0,16,3,421.83000000000004
13832.0,19,1,52.199999999999996
13833.0,159,1,261.45000000000005
13835.0,25,4,768.3299999999999
13837.0,211,2,160.69000000000003
13838.0,5,4,558.6699999999995
13842.0,58,9,2540.8100000000004
13844.0,11,1,346.02
13845.0,64,1,127.86
13846.0,24,3,782.6600000000002
13849.0,51,2,1224.1200000000003
13850.0,129,1,1444.7799999999995
13851.0,95,3,873.0200000000003
13853.0,57,1,593.14
13854.0,8,21,1318.0799999999997
13856.0,168,3,120.3
13858.0,57,1,199.17
13859.0,326,1,151.76
13860.0,1,5,1080.0500000000002
13862.0,18,8,1864.240000000001
13863.0,247,1,199.11999999999998
13865.0,58,4,437.80999999999995
13866.0,74,1,145.67
13867.0,31,3,829.5400000000002
13868.0,38,1,315.03
13869.0,123,4,2601.8100000000013
13870.0,2,8,1489.8999999999996
13871.0,22,13,4948.470000000008
13873.0,119,3,332.99000000000007
13874.0,358,1,211.45000000000005
13875.0,53,5,1229.4199999999998
13876.0,63,1,98.8
13877.0,86,1,17.4
13878.0,54,1,701.31
13880.0,21,13,2552.1200000000003
13881.0,17,13,2298.2400000000007
13882.0,2,5,689.6399999999999
13883.0,10,5,1824.5499999999997
13884.0,7,4,678.7000000000002
13885.0,189,2,407.90000000000003
13886.0,71,1,218.56000000000003
13887.0,204,1,294.15
13888.0,119,2,494.5200000000001
13889.0,92,1,265.7
13890.0,1,10,1736.6599999999996
13892.0,64,2,199.05
13893.0,297,1,307.00000000000006
13894.0,23,2,340.55
13895.0,28,4,1941.57
13897.0,50,1,301.79999999999995
13898.0,325,1,125.25
13899.0,16,2,337.52
13900.0,192,2,505.8300000000001
13901.0,72,5,2013.27
13904.0,37,2,272.03999999999996
13908.0,79,4,1657.6299999999997
13911.0,144,8,1611.3499999999992
13914.0,11,2,583.95
13917.0,49,2,213.26
13918.0,49,2,434.29999999999995
13919.0,59,2,139.56
13922.0,351,1,31.200000000000003
13923.0,53,1,334.12999999999994
13924.0,1,6,1361.7100000000007
13925.0,92,4,403.29999999999995
13926.0,23,1,135.1
13927.0,74,1,322.89
13928.0,10,4,352.37
13929.0,169,2,184.65
13930.0,57,2,154.94
13931.0,95,2,809.9700000000001
13932.0,294,1,211.7
13933.0,109,2,608.7899999999998
13934.0,263,1,488.65000000000003
13936.0,179,1,342.38
13937.0,169,1,128.25
13938.0,35,1,71.66
13939.0,23,3,336.3199999999999
13940.0,17,4,694.2199999999999
13941.0,21,5,487.0
13946.0,201,2,47.25
13947.0,65,1,90.6
13948.0,360,1,55.2
13949.0,2,6,1764.880000000001
13950.0,11,4,424.04
13951.0,176,3,479.91
13952.0,217,2,2288.2710000000006
13953.0,7,2,245.76
13954.0,1,2,340.22
13955.0,154,2,239.31000000000006
13956.0,5,5,724.9100000000001
13959.0,79,3,494.83999999999975
13960.0,21,2,216.29999999999998
13962.0,21,2,56.42
13963.0,308,4,416.70000000000005
13967.0,145,1,35.7
13969.0,7,18,6592.0
13971.0,18,8,2240.0600000000004
13972.0,201,1,145.90000000000003
13973.0,287,1,176.25
13974.0,49,1,413.59
13975.0,31,6,2142.429999999999
13976.0,206,1,239.90000000000003
13978.0,14,2,80.45000000000002
13979.0,73,1,774.5900000000001
13980.0,60,1,100.7
13982.0,39,4,1317.35
13983.0,39,8,1047.7600000000002
13984.0,26,4,156.23000000000002
13985.0,4,15,6763.390000000006
13986.0,17,1,150.06
13988.0,19,6,2657.69
13989.0,65,2,347.9100000000001
13990.0,213,1,282.5
13991.0,12,6,621.9999999999999
13992.0,30,1,76.8
13993.0,42,8,2421.5599999999995
13994.0,3,6,1987.8400000000008
13995.0,15,5,1290.9299999999998
13999.0,10,12,3261.410000000002
14000.0,211,1,246.60000000000002
14001.0,45,3,667.2
14002.0,134,2,301.52
14004.0,43,7,2221.8799999999983
14005.0,9,4,790.8599999999999
14006.0,115,3,490.40000000000003
14009.0,198,2,622.2099999999999
14012.0,277,1,194.4
14013.0,110,3,416.62
14014.0,77,1,109.18
14015.0,52,1,455.70000000000005
14016.0,161,4,2336.0399999999995
14019.0,46,3,831.1700000000002
14020.0,16,2,465.6799999999999
14021.0,155,2,373.3
14022.0,225,1,301.1
14023.0,7,2,450.53
14024.0,121,2,264.55
14027.0,60,1,104.82000000000002
14029.0,63,2,255.9
14030.0,18,8,1483.1799999999992
14031.0,7,15,4846.370000000002
14032.0,2,11,1936.2499999999986
14034.0,22,3,306.48999999999995
14035.0,28,4,705.1899999999998
14036.0,284,1,568.3699999999998
14037.0,176,2,147.20000000000005
14038.0,78,3,1486.279999999999
14039.0,33,1,82.6
14040.0,40,12,2637.0899999999992
14041.0,266,1,141.41
14044.0,26,4,540.3699999999993
14046.0,284,1,13.0
14047.0,8,5,451.2
14048.0,305,1,399.8499999999999
14049.0,16,4,4057.4600000000005
14050.0,31,2,621.62
14051.0,0,22,6927.949999999999
14052.0,19,1,198.40999999999994
14053.0,159,1,41.75
14054.0,65,1,92.46
14055.0,106,1,149.14
14056.0,1,23,7323.549999999991
14057.0,23,14,2597.640000000002
14059.0,266,1,132.59999999999997
14060.0,4,15,1646.38
14062.0,9,9,1596.5300000000002
14064.0,29,5,460.49999999999983
14066.0,266,1,114.3
14067.0,63,2,252.09000000000003
14068.0,320,1,248.85000000000002
14071.0,3,8,1046.6300000000008
14073.0,32,1,137.12
14075.0,4,3,539.4199999999998
14076.0,129,1,101.71999999999998
14077.0,78,4,356.74999999999994
14078.0,101,6,682.72
14079.0,124,1,34.15
14080.0,32,1,45.599999999999994
14081.0,302,2,712.1199999999997
14082.0,364,1,158.85
14083.0,4,8,882.3499999999998
14085.0,2,18,3571.96
14087.0,2,1,178.41999999999996
14088.0,10,13,14855.439999999999
14089.0,56,1,97.55
14092.0,7,14,3799.270000000003
14093.0,12,1,381.89999999999986
14096.0,4,17,38290.659999999865
14098.0,36,1,61.19
14099.0,16,11,2381.960000000001
14100.0,137,1,191.95000000000002
14101.0,294,1,2.95
14102.0,5,5,468.6799999999999
14104.0,165,1,72.32
14105.0,239,1,944.8399999999995
14107.0,51,7,1808.7800000000007
14108.0,30,2,463.12000000000006
14109.0,72,1,144.2
14110.0,36,10,2420.55
14111.0,95,2,63.3
14112.0,22,7,2335.0599999999977
14113.0,3,4,435.3599999999999
14114.0,330,1,195.13000000000002
14116.0,19,5,1010.64
14121.0,3,4,2052.8
14125.0,10,3,2239.790000000001
14126.0,10,1,183.4
14127.0,122,3,694.1099999999997
14128.0,60,2,532.9000000000001
14129.0,1,5,996.8999999999997
14130.0,319,1,408.1599999999999
14132.0,2,11,2282.2300000000014
14133.0,129,2,369.45
14135.0,1,15,1556.8900000000003
14138.0,1,2,645.7200000000003
14139.0,46,1,230.04
14140.0,3,2,819.8199999999997
14141.0,2,4,791.9800000000002
14142.0,373,1,246.86999999999998
14143.0,133,1,64.8
14146.0,8,5,2543.3500000000004
14147.0,78,1,15.0
14148.0,233,1,29.700000000000003
14149.0,220,1,383.2000000000001
14150.0,35,2,195.94
14152.0,75,2,450.6499999999999
14154.0,239,2,604.4399999999999
14155.0,266,1,118.75
14156.0,9,37,15381.199999999968
14157.0,19,2,394.6500000000001
14158.0,40,1,247.92000000000004
14159.0,19,11,4380.989999999994
14161.0,215,3,939.67
14162.0,173,2,206.06000000000003
14163.0,87,4,1006.6099999999999
14164.0,80,1,253.20000000000005
14165.0,275,1,82.19000000000001
14167.0,39,4,512.84
14171.0,98,1,308.44
14173.0,10,4,222.33999999999997
14174.0,33,1,124.50999999999999
14175.0,59,3,2223.2800000000007
14176.0,297,4,517.2
14177.0,86,4,475.22
14178.0,8,7,1457.8
14179.0,40,2,612.8699999999999
14180.0,10,24,2195.02
14184.0,66,1,295.09000000000003
14185.0,331,1,12.75
14188.0,30,6,1716.6999999999996
14189.0,2,15,2915.979999999999
14191.0,1,13,3737.96
14193.0,67,2,669.3499999999999
14194.0,4,21,9093.150000000007
14195.0,201,1,183.60000000000002
14196.0,106,1,43.72
14198.0,18,4,515.4
14199.0,218,1,10.2
14201.0,60,7,532.18
14204.0,2,1,128.16
14205.0,16,2,440.30000000000007
14206.0,239,1,202.1
14208.0,94,1,82.64
14209.0,10,6,1286.75
14210.0,105,6,1685.5400000000004
14211.0,53,9,1701.21
14214.0,30,5,807.76
14215.0,11,6,1458.5300000000009
14216.0,3,4,856.1599999999999
14217.0,1,17,1282.93
14218.0,42,1,146.20000000000002
14219.0,4,1,69.53999999999999
14220.0,247,2,421.20000000000005
14221.0,42,8,2113.4900000000007
14222.0,177,1,521.3
14223.0,92,3,782.7599999999999
14224.0,110,4,603.5399999999998
14226.0,29,4,1042.53
14227.0,26,8,2919.9400000000005
14229.0,51,3,754.4699999999999
14231.0,183,3,793.26
14232.0,42,5,1415.9200000000005
14233.0,49,4,778.2
14234.0,22,4,598.74
14235.0,75,5,741.0000000000001
14236.0,80,2,86.94
14237.0,373,1,77.45
14238.0,326,1,66.2
14239.0,43,11,2120.29
14240.0,30,2,740.6400000000003
14241.0,183,1,174.10000000000002
14242.0,234,2,235.15000000000003
14243.0,8,10,2147.229999999999
14245.0,219,2,1430.1200000000001
14246.0,110,3,1118.1
14247.0,278,1,104.12
14248.0,318,1,88.5
14250.0,7,3,1650.39
14251.0,1,5,1395.3000000000006
14256.0,260,2,720.66
14257.0,64,5,1942.8000000000002
14258.0,89,8,2159.3
14259.0,141,1,80.4
14261.0,50,2,626.9899999999999
14262.0,8,8,2045.3900000000012
14264.0,154,2,321.47
14265.0,109,2,293.8300000000001
14267.0,162,3,853.5000000000001
14270.0,331,1,347.04999999999995
14271.0,225,1,92.42000000000002
14272.0,73,2,265.76000000000005
14273.0,51,4,559.9700000000001
14276.0,98,3,934.4899999999998
14277.0,15,3,2594.7600000000007
14280.0,196,1,108.53999999999999
14282.0,3,15,2579.640000000001
14284.0,30,2,537.1000000000001
14285.0,21,4,348.38
14286.0,23,3,2839.41
14287.0,8,1,93.35
14288.0,213,1,306.0
14289.0,8,6,800.2599999999998
14290.0,11,5,1637.6600000000005
14291.0,1,11,2915.64
14292.0,7,9,1605.3300000000004
14293.0,3,4,972.3399999999996
14295.0,40,1,65.4
14297.0,17,4,856.8499999999999
14298.0,8,38,13648.919999999958
14299.0,8,8,1950.970000000001
14300.0,18,1,43.2
14301.0,117,1,78.3
14304.0,222,1,307.5
14305.0,71,3,1622.7200000000003
14306.0,51,2,503.5400000000001
14307.0,88,6,2403.0099999999998
14309.0,8,9,1530.5299999999993
14311.0,242,1,198.97
14312.0,46,6,1192.6399999999996
14314.0,106,1,23.4
14315.0,44,6,2111.2299999999987
14317.0,64,1,435.52
14320.0,206,2,457.8900000000001
14321.0,10,5,935.9299999999996
14323.0,114,2,470.5600000000001
14326.0,242,1,123.85000000000001
14327.0,163,1,201.25000000000006
14329.0,17,7,3941.2700000000004
14331.0,124,2,361.5
14332.0,22,3,196.64999999999998
14333.0,67,1,188.20000000000002
14334.0,16,8,1926.15
14335.0,16,2,346.2
14336.0,16,4,1044.2300000000002
14338.0,161,2,384.25000000000006
14339.0,242,1,218.32000000000002
14340.0,218,1,134.7
14341.0,45,8,1822.8899999999992
14342.0,21,4,276.18
14344.0,127,8,468.8299999999998
14345.0,38,1,69.38
14346.0,120,2,711.9200000000001
14348.0,260,1,369.27000000000004
14349.0,10,1,125.00000000000004
14350.0,274,1,269.01
14351.0,164,1,51.0
14352.0,157,4,646.8599999999999
14353.0,215,1,90.6
14354.0,5,2,97.13999999999999
14355.0,365,1,174.4
14356.0,79,2,468.0299999999999
14357.0,43,1,196.21000000000004
14359.0,19,3,799.0800000000002
14360.0,31,4,1637.19
14362.0,22,1,138.75
14364.0,108,8,896.53
14367.0,8,16,7339.940000000012
14368.0,319,1,105.2
14371.0,295,1,100.5
14373.0,358,1,26.1
14375.0,185,1,235.56000000000003
14377.0,191,2,85.05000000000001
14379.0,44,2,297.94000000000005
14381.0,52,1,202.6800000000001
14382.0,26,1,417.0800000000001
14383.0,38,3,796.2699999999999
14385.0,9,3,192.75
14386.0,296,1,125.4
14387.0,32,3,1490.8300000000008
14388.0,10,8,2743.4800000000014
14389.0,65,2,809.44
14390.0,10,9,3379.2300000000014
14393.0,218,1,67.94999999999999
14395.0,2,9,3124.71
14396.0,65,2,466.99
14397.0,2,17,924.9200000000002
14400.0,149,1,300.8
14401.0,4,13,2048.7800000000007
14403.0,217,2,333.45
14404.0,33,6,1005.1300000000002
14406.0,119,1,106.25
14407.0,133,4,716.3299999999998
14408.0,10,7,777.3699999999999
14409.0,71,4,731.1199999999999
14410.0,92,9,938.9899999999997
14411.0,310,1,538.2
14412.0,42,2,476.64000000000004
14413.0,362,1,111.1
14414.0,91,7,492.94
14415.0,1,13,5305.65
14416.0,22,2,148.94
14418.0,3,3,1211.1399999999996
14419.0,10,6,991.92
14420.0,99,1,357.28000000000003
14421.0,57,2,614.7900000000001
14422.0,0,6,3088.53
14426.0,23,9,2729.0499999999997
14427.0,50,2,247.18
14428.0,7,5,819.69
14431.0,302,1,351.35999999999996
14432.0,9,6,1929.6999999999982
14434.0,21,4,566.4
14436.0,98,1,60.480000000000004
14437.0,365,1,63.0
14438.0,306,1,131.9
14439.0,319,1,1373.8999999999999
14440.0,8,5,1840.4599999999998
14441.0,0,4,1275.0900000000001
14442.0,204,2,780.4900000000002
14443.0,53,4,1277.3300000000004
14446.0,0,4,914.2800000000004
14447.0,18,5,1098.4300000000003
14448.0,9,2,127.80000000000001
14449.0,18,4,825.67
14450.0,180,3,462.67
14451.0,60,2,606.7400000000001
14452.0,10,2,232.15
14453.0,190,1,109.98000000000002
14456.0,5,9,2504.0599999999986
14457.0,310,1,38.64
14459.0,155,1,825.6
14461.0,148,3,1479.049999999999
14462.0,66,11,1587.0699999999997
14465.0,246,2,373.64
14466.0,29,7,956.8000000000001
14467.0,17,4,537.9599999999999
14470.0,11,2,312.24000000000007
14472.0,103,8,1478.5300000000002
14473.0,74,1,111.18
14474.0,46,1,387.86
14475.0,71,3,667.0499999999998
14476.0,257,1,132.65
14477.0,50,1,83.2
14479.0,253,2,316.24999999999994
14480.0,11,1,199.13
14481.0,164,2,376.34999999999997
14482.0,18,6,990.13
14483.0,281,1,96.6
14484.0,50,1,251.35999999999999
14485.0,38,1,144.35
14487.0,26,6,979.3299999999997
14488.0,67,1,536.3199999999999
14489.0,207,1,433.5
14491.0,175,2,211.8
14493.0,7,5,1975.27
14494.0,25,1,109.55999999999999
14495.0,50,2,123.79999999999998
14496.0,311,2,221.72
14497.0,309,1,326.09999999999997
14498.0,42,5,1386.5199999999988
14499.0,26,3,808.4399999999999
14500.0,88,2,116.10000000000001
14501.0,183,2,146.33
14502.0,19,9,1958.970000000004
14503.0,3,6,2609.220000000001
14504.0,47,4,509.1099999999999
14505.0,17,8,5072.569999999988
14506.0,17,5,1790.9500000000007
14507.0,40,5,883.7800000000001
14508.0,22,2,209.94999999999996
14511.0,11,5,1068.8299999999997
14512.0,187,2,166.27000000000004
14513.0,288,1,18.75
14514.0,61,3,663.24
14515.0,17,6,1640.3699999999997
14517.0,33,2,287.95000000000005
14518.0,64,1,112.44
14520.0,1,1,43.2
14522.0,71,3,225.26
14523.0,108,1,150.41000000000003
14524.0,31,9,1342.030000000001
14525.0,19,9,1746.2500000000007
14527.0,2,54,5511.66999999998
14528.0,37,1,143.88
14529.0,60,3,550.91
14530.0,25,6,1893.5100000000004
14532.0,236,4,879.1499999999996
14533.0,24,6,502.8599999999999
14534.0,2,18,3029.7500000000055
14535.0,60,3,2474.230000000003
14536.0,259,1,76.0
14537.0,57,1,355.5600000000001
14538.0,64,2,334.34999999999997
14539.0,15,2,355.8399999999999
14540.0,9,3,759.4099999999997
14541.0,58,8,1144.4599999999998
14542.0,185,1,103.25000000000001
14543.0,28,16,1274.0899999999997
14544.0,24,2,942.83
14546.0,5,5,2380.7300000000014
14547.0,3,8,3109.9599999999987
14549.0,311,1,224.9799999999999
14550.0,10,2,524.4099999999999
14551.0,18,2,88.23
14552.0,151,1,164.22000000000003
14553.0,19,5,477.6199999999997
14554.0,10,4,1585.9099999999996
14555.0,57,2,251.7
14557.0,85,1,58.0
14560.0,29,12,461.51999999999987
14561.0,75,3,799.1500000000003
14562.0,3,17,3570.7499999999986
14565.0,95,4,2677.1300000000015
14567.0,56,2,1176.6
14569.0,1,1,80.09
14570.0,280,2,198.15999999999994
14572.0,3,6,2028.1000000000013
14573.0,179,9,889.9999999999999
14576.0,372,1,35.400000000000006
14577.0,12,4,859.7100000000011
14578.0,3,1,106.95
14581.0,16,1,88.32000000000002
14582.0,40,1,66.71000000000001
14583.0,5,5,877.6700000000003
14584.0,169,4,857.5599999999995
14585.0,50,1,148.55
14586.0,276,1,46.92
14587.0,18,9,1387.1799999999996
14589.0,371,1,39.75
14591.0,15,4,919.2800000000002
14592.0,35,3,514.0399999999998
14593.0,21,3,450.94999999999965
14594.0,7,2,346.3299999999999
14595.0,19,6,1459.4700000000005
14597.0,11,1,216.54000000000002
14598.0,44,1,204.51000000000002
14600.0,305,1,329.6999999999999
14601.0,10,1,87.0
14606.0,1,90,8804.489999999982
14607.0,18,3,328.49999999999994
14608.0,4,3,244.35000000000002
14618.0,9,3,338.04
14619.0,245,1,299.14
14620.0,205,2,290.34000000000003
14621.0,1,5,1409.9000000000003
14622.0,184,1,310.5
14623.0,32,5,704.8
14624.0,59,1,184.15
14625.0,196,2,738.6800000000001
14626.0,23,4,1801.399999999999
14628.0,91,2,532.1300000000001
14629.0,4,2,700.6599999999997
14631.0,50,3,668.4999999999999
14632.0,262,1,95.83999999999999
14633.0,266,1,251.19999999999996
14636.0,36,2,527.2900000000001
14638.0,50,1,371.6
14639.0,52,6,2194.57
14640.0,24,6,1628.5599999999995
14641.0,21,1,70.86
14642.0,58,1,19.8
14643.0,170,2,238.45000000000002
14644.0,67,2,337.82000000000005
14645.0,156,2,409.1
14646.0,2,41,8813.539999999992
14647.0,201,1,236.03999999999996
14649.0,4,4,887.0100000000003
14651.0,67,2,584.4499999999998
14652.0,77,1,94.28000000000002
14653.0,1,7,1511.089999999999
14655.0,8,4,858.8800000000001
14656.0,169,2,240.94999999999987
14657.0,17,4,695.97
14658.0,5,2,135.05000000000004
14659.0,8,9,2398.3300000000004
14660.0,86,2,163.35999999999993
14661.0,26,1,11.049999999999999
14662.0,28,4,592.8400000000003
14664.0,19,2,526.5099999999999
14665.0,60,4,1450.9100000000003
14666.0,24,1,124.94999999999999
14667.0,10,25,5611.370000000002
14669.0,241,3,1052.7300000000002
14670.0,280,2,392.86
14672.0,234,2,567.9200000000002
14673.0,3,5,1076.8799999999999
14675.0,16,1,469.26
14676.0,147,2,109.80000000000001
14680.0,71,14,1978.7999999999995
14681.0,71,3,136.5
14684.0,25,5,1061.2000000000003
14687.0,106,1,177.42000000000002
14688.0,7,20,3090.120000000001
14689.0,208,1,82.80000000000001
14690.0,44,2,355.05
14691.0,30,5,1713.1399999999996
14692.0,137,4,571.1500000000001
14693.0,264,1,45.4
14696.0,4,7,1536.6599999999999
14697.0,218,2,112.46000000000002
14698.0,1,5,1098.2700000000013
14699.0,214,1,109.12999999999998
14700.0,32,3,1348.38
14701.0,10,9,1847.790000000001
14702.0,1,17,2551.440000000003
14703.0,14,1,318.1699999999999
14704.0,19,7,1339.3799999999999
14708.0,2,2,365.73
14709.0,15,13,4618.000000000006
14710.0,14,4,582.4800000000001
14711.0,10,11,1882.7600000000023
14712.0,75,2,316.05000000000007
14713.0,9,11,2110.850000000004
14714.0,24,1,46.9
14715.0,24,4,690.0800000000002
14716.0,43,2,225.19
14719.0,1,5,1298.7
14720.0,5,3,496.68000000000006
14722.0,147,1,135.43
14723.0,10,6,1010.6399999999995
14725.0,24,1,356.72
14727.0,274,1,116.03
14729.0,373,1,290.79
14730.0,1,8,1565.7000000000046
14731.0,47,3,334.15999999999997
14732.0,8,8,2101.0500000000006
14733.0,16,12,3899.6500000000005
14735.0,3,29,4227.299999999999
14737.0,3,3,399.55
14738.0,42,7,973.2600000000001
14739.0,19,6,697.5
14740.0,197,3,1300.3599999999992
14741.0,11,6,1063.3400000000001
14744.0,59,5,343.28
14745.0,112,5,814.1799999999998
14747.0,249,1,224.64999999999998
14748.0,29,5,1177.8099999999995
14752.0,43,1,89.4
14753.0,87,1,543.2499999999999
14754.0,44,2,506.71999999999997
14755.0,9,11,3764.6499999999996
14756.0,15,1,510.52000000000004
14757.0,75,1,314.38
14758.0,144,4,748.8199999999999
14759.0,4,3,1198.0700000000002
14760.0,297,1,89.2
14761.0,58,2,209.10000000000002
14762.0,263,1,191.62
14764.0,46,1,19.799999999999997
14765.0,29,3,205.61
14766.0,8,6,2190.86
14768.0,17,2,192.60000000000002
14769.0,2,8,7493.139999999999
14770.0,232,2,693.1699999999997
14772.0,112,1,126.50999999999999
14775.0,58,3,507.90000000000003
14776.0,51,9,510.65999999999985
14778.0,127,2,661.06
14779.0,280,3,195.50000000000003
14780.0,54,2,338.72
14782.0,319,1,110.10000000000001
14784.0,26,2,176.84
14785.0,15,1,9.48
14788.0,7,2,487.44
14789.0,28,1,139.2
14790.0,16,4,480.6
14792.0,63,1,6.2
14793.0,21,1,228.99
14794.0,2,6,1033.0199999999995
14795.0,166,1,131.45
14796.0,1,17,6064.759999999979
14798.0,52,3,163.66
14799.0,51,1,106.97
14800.0,47,12,2831.820000000002
14801.0,61,1,173.8799999999999
14803.0,162,3,249.45
14804.0,8,1,272.5199999999999
14805.0,15,4,437.6000000000001
14806.0,75,1,55.5
14808.0,39,7,1212.3299999999997
14810.0,40,11,2035.529999999999
14813.0,369,2,118.88000000000001
14815.0,36,2,604.02
14816.0,197,1,11.9
14817.0,200,2,896.7999999999998
14818.0,73,3,369.05
14819.0,64,2,176.07000000000002
14820.0,21,4,443.2900000000001
14821.0,366,1,48.800000000000004
14823.0,180,3,241.03
14824.0,10,4,630.1100000000001
14825.0,3,12,1786.139999999999
14828.0,196,1,183.60000000000002
14829.0,29,4,616.03
14830.0,53,1,178.38
14834.0,17,6,1229.6999999999998
14836.0,10,3,102.44999999999999
14837.0,89,4,1475.140000000001
14840.0,267,1,62.85
14841.0,53,6,2242.5999999999995
14842.0,43,4,2267.3199999999993
14844.0,63,4,1840.7100000000003
14847.0,148,1,284.40000000000003
14849.0,21,24,4862.330000000001
14850.0,311,1,176.85
14851.0,23,2,413.3099999999999
14852.0,58,6,1860.0600000000004
14853.0,24,2,88.5
14854.0,78,7,1484.2
14855.0,119,2,471.35
14856.0,36,3,892.1300000000001
14857.0,59,2,1007.8499999999999
14859.0,12,4,1136.1799999999996
14860.0,19,1,88.72
14861.0,52,1,74.25
